Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Georgia,GEO,"Population ages 0-14, total",SP.POP.0014.TO,1042848,1084392,1126023,1165683,1200765,1229311,1249453,1261320,1266606,1268296,1267275,1257618,1248377,1237389,1224942,1209355,1196044,1180305,1162845,1149101,1140246,1136615,1137116,1141772,1148786,1157616,1170038,1181721,1194684,1197310,1193792,1200029,1206179,1211494,1188609,1140031,1084800,1036488,996364,959344,921831,883528,850704,819146,788404,759310,737883,719335,705606,691573,682288,680116,679063,681751,688113,697140,706282,715130,724442
Georgia,GEO,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,31.02212748,31.81146014,32.57932964,33.25991703,33.78839336,34.13088343,34.28180235,34.24105274,34.03757553,33.72930773,33.34527686,32.73523525,32.16482018,31.60371996,31.01569176,30.39268391,29.83516116,29.22358569,28.59660401,28.02328279,27.55175908,27.2361282,27.02484887,26.90721637,26.84816628,26.82060932,26.86714889,26.90318044,26.91554017,26.88574684,26.79394679,26.72993304,26.65400335,26.57195614,26.49193271,26.41025673,26.07434288,25.75574094,25.41480112,25.00873414,24.52488146,23.91952192,23.26206226,22.57324977,21.90691314,21.31042504,20.86276753,20.5125551,20.26115499,20.09527129,19.99743299,20.09661003,20.18833784,20.28280678,20.40936569,20.59329597,20.8101131,21.03566559,21.2660751
Georgia,GEO,"Population ages 0-14, male",SP.POP.0014.MA.IN,526889,549509,572028,593312,611998,627116,637883,644157,646848,647545,646707,641629,636792,631025,624422,616136,608917,600224,590564,582937,578124,576572,577521,580798,585308,590717,597932,604637,611814,613456,611678,614751,617758,620418,608838,584327,556132,531830,511800,493152,474009,454818,437941,421721,406491,392867,382606,374587,369362,363619,359705,359040,358436,359385,362087,366141,370337,374422,378780
Georgia,GEO,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,26.49791178,27.06674224,27.63789148,28.16449208,28.59387714,28.89328774,29.03946963,29.04988704,28.93652041,28.73365756,28.46020879,27.96354708,27.48203963,27.00055236,26.49852175,25.97326393,25.50942652,25.02038239,24.5320067,24.09010179,23.72446851,23.45504941,23.25810222,23.13699918,23.07201189,23.04088493,23.07861105,23.1210621,23.1532264,23.15558141,23.10788471,23.07928282,23.02390558,22.94419799,22.84512975,22.72619304,22.41281392,22.0857453,21.73110327,21.33333121,20.88369956,20.2886369,19.69206736,19.07275338,18.43217655,17.79771322,17.359406,16.94697813,16.59898346,16.35620054,16.22703051,16.29935828,16.41382586,16.56796211,16.76043873,16.99785726,17.24774023,17.49070317,17.72835862
Georgia,GEO,"Population ages 0-14, female",SP.POP.0014.FE.IN,515959,534895,554001,572369,588758,602198,611570,617181,619793,620783,620568,616021,611619,606384,600524,593216,587090,580022,572220,566121,562123,560004,559543,560929,563449,566904,572116,577112,582909,583888,582111,585300,588447,591098,579781,555706,528680,504662,484564,466191,447822,428683,412721,397382,381878,366442,355248,344706,336203,327933,322584,321077,320630,322379,326039,331002,335969,340730,345677
Georgia,GEO,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,12.48458199,12.42933515,12.42792321,12.4368944,12.3887195,12.22943781,11.98399941,11.65753956,11.27631878,10.89508313,10.5413976,10.16025761,9.919289728,9.771595859,9.652537925,9.524565871,9.492648598,9.410971308,9.302229644,9.217555043,9.202321224,9.269044771,9.329674932,9.392306184,9.450906957,9.504437419,9.582962409,9.609809729,9.583566217,9.491775547,9.322769293,9.23629322,9.070675111,8.841678666,8.5801709,8.303255153,7.824683219,7.450984623,7.160407237,6.917302864,6.693830763,6.466036308,6.310763679,6.217425106,6.191426193,6.241858205,6.442680776,6.655801872,6.875210654,7.081187091,7.264250158,7.563669064,7.686848716,7.678265925,7.615348745,7.580945089,7.503025478,7.37585949,7.237717192
Georgia,GEO,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,10.42722066,10.44551363,10.47162227,10.48467115,10.44565284,10.3209098,10.11155049,9.847809462,9.54591229,9.243438191,8.960468157,8.641999334,8.440083805,8.317095433,8.220104938,8.11462854,8.074854635,8.006353945,7.921426052,7.855187667,7.839237977,7.893959365,7.94939277,8.008988223,8.06405504,8.108037343,8.162117424,8.175068118,8.144719733,8.064283947,7.927344013,7.848820902,7.721543452,7.549856715,7.343032116,7.104446758,6.709982962,6.353775493,6.038190243,5.763611921,5.518813928,5.203800508,5.025248556,4.94431848,4.925232523,4.957616647,5.211627871,5.417251279,5.591448496,5.755537097,5.927525755,6.208240929,6.354394132,6.401070269,6.39857819,6.407020214,6.36693092,6.265635349,6.14080625
Georgia,GEO,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),SP.MTR.1519.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,10.2,,,,,,,,,,,,,
Georgia,GEO,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,14,,,,,,,,
Georgia,GEO,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,
Georgia,GEO,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,2.6,,,,,,,,,,,,,
Georgia,GEO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,54.66445,55.41092,56.1574,56.87557,57.59374,58.31191,59.03008,59.74825,60.25109,60.75393,61.25677,61.75961,62.26246,62.82813,63.3938,63.95947,64.52514,65.09081,65.07721,65.06362,65.05003,65.03644,65.02285,65.33464,65.64643,65.95822,66.27,66.58179,66.44261,66.30342,66.16424,66.02505,65.88587,66.23767,66.58947,66.94127,67.29307,67.64487,68.2356,68.82632,69.41705,70.00777,70.5985,70.16054,69.72258,69.28463,68.84667,68.40871,67.98501,67.56131,67.13761,66.7139,66.2902,66.62918,66.96816,67.30714,67.64612,67.9851,
Georgia,GEO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.63288,73.31842,74.00395,74.61555,75.22715,75.83875,76.45035,77.06194,77.4921,77.92227,78.35243,78.78259,79.21275,79.63863,80.06451,80.49039,80.91628,81.34216,81.32543,81.30871,81.29198,81.27526,81.25853,81.48415,81.70978,81.9354,82.16102,82.38665,82.39664,82.40663,82.41662,82.42661,82.4366,82.65638,82.87616,83.09594,83.31572,83.5355,83.91426,84.29303,84.6718,85.05057,85.42933,85.50925,85.58917,85.66909,85.74901,85.82893,85.91018,85.99143,86.07268,86.15393,86.23518,86.43138,86.62758,86.82378,87.01998,87.21618,
Georgia,GEO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.942,2.943,2.937,2.924,2.906,2.882,2.854,2.821,2.785,2.747,2.707,2.665,2.622,2.577,2.533,2.489,2.448,2.409,2.373,2.341,2.314,2.296,2.284,2.277,2.275,2.273,2.269,2.26,2.243,2.217,2.18,2.132,2.076,2.013,1.946,1.879,1.812,1.749,1.692,1.643,1.608,1.589,1.586,1.599,1.625,1.664,1.712,1.766,1.821,1.873,1.918,1.954,1.98,1.996,2.003,2.003,1.996,1.986,
Georgia,GEO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.686,60.086,60.488,60.892,61.294,61.688,62.069,62.432,62.775,63.098,63.408,63.714,64.024,64.336,64.646,64.937,65.187,65.382,65.518,65.599,65.646,65.685,65.741,65.83,65.951,66.089,66.213,66.298,66.329,66.311,66.264,66.214,66.197,66.236,66.343,66.526,66.788,67.106,67.454,67.812,68.149,68.438,68.661,68.81,68.883,68.883,68.822,68.728,68.628,68.539,68.48,68.463,68.489,68.557,68.666,68.811,68.984,69.172,
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.651,64.058,64.468,64.88,65.291,65.694,66.083,66.454,66.805,67.136,67.452,67.766,68.082,68.401,68.718,69.014,69.266,69.461,69.592,69.665,69.7,69.726,69.768,69.844,69.954,70.083,70.204,70.288,70.323,70.311,70.268,70.22,70.196,70.222,70.307,70.462,70.687,70.966,71.274,71.596,71.907,72.182,72.408,72.575,72.682,72.73,72.73,72.704,72.673,72.65,72.649,72.68,72.742,72.832,72.951,73.096,73.261,73.436,
Georgia,GEO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.365,67.765,68.168,68.573,68.977,69.373,69.756,70.12,70.464,70.788,71.098,71.406,71.718,72.034,72.347,72.64,72.888,73.077,73.202,73.267,73.293,73.309,73.343,73.411,73.516,73.645,73.773,73.872,73.927,73.94,73.922,73.895,73.886,73.916,73.995,74.131,74.328,74.571,74.842,75.13,75.415,75.68,75.913,76.107,76.259,76.37,76.449,76.512,76.572,76.638,76.717,76.813,76.924,77.047,77.183,77.329,77.482,77.639,
Georgia,GEO,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,,34.7,,,,,,,,,,16.7,,,,,12.1,,10.8,
Georgia,GEO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,,,,,,,,,,,,,,,,56.2,54.7,53.3,51.8,50.4,49,47.7,46.5,45.3,44.3,43.4,42.7,42.1,41.6,41.2,40.8,40.4,39.9,39.4,38.7,37.9,36.9,35.7,34.3,32.7,30.9,29.1,27.2,25.3,23.5,21.7,20.1,18.6,17.2,15.9,14.8,13.8,13,12.2,11.5,10.8,10.2,9.7,
Georgia,GEO,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8,,,,,,,,,,26.9,,,,,,,,,,12.8,,,,,9.4,,8.4,
Georgia,GEO,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,,,31.5,45.6,,,35.5,53.4,,,,,,,,
Georgia,GEO,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,19.8,31.1,,,26.7,34.7,,,,,,,,
Georgia,GEO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.402,12.054,11.701,11.347,10.997,10.66,10.348,10.068,9.825,9.62,9.449,9.304,9.176,9.06,8.955,8.871,8.819,8.809,8.841,8.91,8.999,9.09,9.165,9.212,9.231,9.229,9.222,9.228,9.26,9.321,9.407,9.509,9.615,9.712,9.794,9.856,9.889,9.9,9.899,9.896,9.91,9.961,10.063,10.223,10.442,10.719,11.049,11.412,11.783,12.146,12.476,12.755,12.974,13.131,13.222,13.252,13.228,13.168,
Georgia,GEO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.078,24.858,24.511,24.053,23.507,22.898,22.253,21.6,20.969,20.386,19.874,19.448,19.101,18.826,18.624,18.493,18.432,18.427,18.462,18.519,18.589,18.664,18.734,18.786,18.798,18.747,18.609,18.377,18.05,17.634,17.131,16.553,15.925,15.279,14.64,14.032,13.472,12.97,12.539,12.196,11.967,11.873,11.91,12.064,12.314,12.638,13.007,13.384,13.734,14.026,14.231,14.327,14.32,14.223,14.043,13.795,13.499,13.18,
Georgia,GEO,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,305.978,299.578,293.178,287.607,282.036,276.465,270.894,265.323,261.752,258.18,254.609,251.038,247.466,242.944,238.421,233.899,229.377,224.854,225.28,225.706,226.132,226.558,226.984,224.664,222.343,220.023,217.702,215.382,216.334,217.285,218.237,219.189,220.141,218.131,216.122,214.112,212.103,210.094,205.8,201.506,197.213,192.919,188.625,193.298,197.97,202.643,207.315,211.988,216.527,221.066,225.605,230.144,234.683,231.962,229.241,226.521,223.8,221.079,
Georgia,GEO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,145.739,141.026,136.314,132.593,128.873,125.152,121.431,117.711,115.344,112.976,110.609,108.242,105.874,103.148,100.422,97.696,94.97,92.244,92.628,93.012,93.396,93.78,94.164,92.857,91.55,90.243,88.935,87.628,86.914,86.201,85.487,84.773,84.06,83.561,83.062,82.563,82.064,81.565,79.87,78.176,76.481,74.787,73.093,73.991,74.89,75.789,76.687,77.586,78.478,79.37,80.263,81.155,82.047,80.981,79.915,78.849,77.783,76.717,
Georgia,GEO,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29174175,88.39450861,,97.17592123,,,,,,,,
Georgia,GEO,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.83673469,62.80288147,,49.29676512,,,,,,,,
Georgia,GEO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.4154,28.4562,28.497,29.8682,31.2394,32.6106,33.9818,35.353,35.0886,34.8242,34.5598,34.2954,34.031,35.0946,36.1582,37.2218,38.2854,39.349,40.979,42.609,44.239,45.869,47.499,48.7602,50.0214,51.2826,52.5438,53.805,56.8282,59.8514,62.8746,65.8978,68.921,67.2456,65.5702,63.8948,62.2194,60.544,58.1054,55.6668,53.2282,50.7896,48.351,48.832,49.313,49.794,50.275,50.756,50.9344,51.1128,51.2912,51.4696,51.648,50.499,49.35,48.201,47.052,45.903,
Georgia,GEO,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,,,,,,,,,
Georgia,GEO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,13.6,11.4,9.2,7.9,7.2,7,6.8,6.7,7,7.7,8.1,8,7.6,7.5,7.4,7.4,,
Georgia,GEO,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.195620065,,,,,5.495207062,,,,,4.608323104,,,,,4.464643833,,,,,4.286972734,,,,,4.220248352,,,
Georgia,GEO,"International migrant stock, total",SM.POP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338300,,,,,278450,,,,,218600,,,,,199805,,,,,182202,,,,,168802,,,
Georgia,GEO,Refugee population by country or territory of origin,SM.POP.REFG.OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012,5117,308,48489,47164,35669,29878,21821,17498,16975,12497,6633,7301,6340,11810,12598,15020,10640,10112,9261,6778,6681,6493,6403,6485,6975
Georgia,GEO,Refugee population by country or territory of asylum,SM.POP.REFG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,95,162,20,5180,7620,7901,4192,3864,2559,2497,1373,1047,996,870,639,462,469,847,857,1979,2125,2069,1991
Georgia,GEO,Net migration,SM.POP.NETM,,,96284,,,,,85196,,,,,-73425,,,,,-95444,,,,,-47827,,,,,-43659,,,,,-544069,,,,,-366036,,,,,-277521,,,,,-299482,,,,,-305269,,,,,-50000,
Georgia,GEO,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,
Georgia,GEO,"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",SL.WAG.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,
Georgia,GEO,"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",SL.WAG.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,,
Georgia,GEO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,5.400000095,5.400000095,8.399999619,7.599999905,11.5,11.5,14.52999973,13.80000019,10.81999969,11.15999985,12.59000015,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,18.29999924,17.40999985,17.34000015,17.21999931,16.94000053,14.61999989,14.07999992,13.97000027,13.93000031,14.10599995
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400000095,5,,,,,,11.51000023,12.61999989,13.81000042,13.56999969,13.27999973,17.87000084,20.71019936,20.20269966,19.63170052,19.65309906,19.41580009,17.43849945,16.50589943,16.60390091,13.93889999,
Georgia,GEO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282000065,6.202000141,6.212999821,9.343999863,8.414999962,12.22999954,12.15600014,15.26200008,15.28800011,11.09700012,11.62100029,13.98700047,11.48200035,13.38199997,14.81400013,15.23900032,13.89900017,18.10899925,19.46500015,19.09199905,19.09700012,18.13899994,18.94400024,16.55900002,15.54100037,16.59300041,14.9630003,15.30799961
Georgia,GEO,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.84913523,,,,,,,
Georgia,GEO,Coverage of social safety net programs in 4th quintile (% of population),per_sa_allsa.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.16759309,,,,,,,
Georgia,GEO,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67812799,,,,,,,
Georgia,GEO,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.75400701,,,,,,,
Georgia,GEO,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75930111,,,,,,,
Georgia,GEO,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63777987,,,,,,,
Georgia,GEO,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41222937,,,,,,,
Georgia,GEO,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17888234,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495177913,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),per_lm_alllm.cov_q4_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485890431,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308573949,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268505813,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069223326,,,,,,,
Georgia,GEO,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325536999,,,,,,,
Georgia,GEO,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),per_lm_alllm.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.313718464,,,,,,,
Georgia,GEO,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41712369,,,,,,,
Georgia,GEO,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.65342264,,,,,,,
Georgia,GEO,Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),per_allsp.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3746687,,,,,,,
Georgia,GEO,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2475582,,,,,,,
Georgia,GEO,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784545807,,,,,,,,,,,,,
Georgia,GEO,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.841907089,,,,,,,
Georgia,GEO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311629523,0.313266592,0.322661534,0.326322333,0.331857571,0.339471696,0.344432879,0.347507362,0.343075587,0.254744787,0.267173686,0.262674541,0.258588562,0.268682484,0.317578327,0.351522207,0.376734357,0.428022007,0.515608126,0.446904649,0.449436161,0.509229929,0.515765207,0.499347245,0.479135658,0.390575679,0.385978475,0.378991046,0.380419564
Georgia,GEO,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737989433,,,,,,,,,,,,,
Georgia,GEO,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.03E-07,9.46E-07,1.30E-05,0.001980865,0.119113167,0.306513153,0.430522292,0.450890802,0.476812169,0.515735067,0.528068799,0.544524324,0.567782905,0.576512006,0.608734137,0.637204304,0.670737849,0.715010762,0.768668594,0.746554216,0.80103007,0.858816276,0.851683087,0.830614208,0.846009831,0.886333387,0.913495257,0.951078029,0.964021217
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2628,1.2975,1.389816667,2.024516667,1.976166667,2.073016667,2.195675,2.14565,1.91665,1.812675,1.780433333,1.670491667,1.490791667,1.670487097,1.782341667,1.68649543,1.651258333,1.66335,1.765666667,2.269341667,2.366725,2.509541667,2.534110833
Georgia,GEO,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93E-06,3.02E-06,4.04E-05,0.00607027,0.35892858,0.90291225,1.2499454,1.2975,1.38981667,2.02451667,1.97650003,2.073,2.1957,2.1457,1.9168,1.8127,1.7804,1.6705,1.4908,1.6705,1.7823,1.6865,1.6513,1.6634,1.7657,2.2693,2.3667,2.5095,2.5341
Georgia,GEO,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.60181808,167994667,264855512.2,373241645.7,540448896.5,1260942893,1499601252,1730563327,
Georgia,GEO,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92168400,302091500,106116700,254906200,288569200,397029100,266467700,473538800,475676200,388429600,783488000,649462300,917361900,1146478900,1596586100,1616672000,1956626200,2213878600,2325773600,2438053700,2525883000,2532949600,2654982600,3202463900,3450782300
Georgia,GEO,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,256787576,334574594.6,84897068.3,196459499,207631125.9,196110561,134817959,228431645,216639887.1,181026984.2,408747913.2,358284492.7,515256066.1,686308829.7,1070959284,967777312.2,1097809684,1312705959,1408450070,1465705002,1430527836,1116181025,1121807834,1276136242,1361738803
Georgia,GEO,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964000000,2135900000,2158500000,2326300000,2734300000,2745300000,2688800000,2728900000,3008600000,3246900000,3265500000,3460200000,3493700000,3536400000,3732900000,3909000000
Georgia,GEO,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,,,,,,,,,,,,,,,,,,,,,800,800,900,900,900,900,900,1000,1000,1100,800,1400,1600,,,,111600000,269500000,240400000,327000000,366800000,436000000,495300000,522200000,834800000,1336500000,1743100000,2382600000,2553000000,2439700000,2728900000,3368500000,3662000000,3512400000,4054800000,4287200000,4704600000,5455100000,5755700000
Georgia,GEO,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413520099.6,463576158.9,39574573.34,,,,89283899.92,207707129.1,172972454,161520033.3,185580568.9,210323203.1,225577264.7,243370461.9,435517529.2,737297953.3,979049651.8,1426279557,1712503354,1460460940,1531111485,1997331752,2217646703,2111578694,2296426346,1889216939,1987831157,2173779637,2271299475
